trip_id,stop_id,stop_sequence
155, 1988, 45
155, 1512, 46
155, 2238, 47
155, 2075, 48
155, 658, 49
155, 2686, 50
155, 215, 51
155, 3485, 52
155, 852, 53
156, 1444, 0
156, 602, 1
156, 1798, 2
156, 2247, 3
156, 1184, 4
156, 398, 5
156, 1588, 6
156, 2991, 7
156, 85, 8
156, 2907, 9
156, 596, 10
156, 2106, 11
156, 2963, 12
156, 959, 13
156, 2608, 14
156, 932, 15
156, 3519, 16
156, 1468, 17
156, 2888, 18
156, 1321, 19
156, 1398, 20
156, 3041, 21
156, 849, 22
156, 2048, 23
156, 3462, 24
156, 870, 25
156, 2732, 26
156, 1532, 27
156, 2842, 28
156, 295, 29
156, 1003, 30
156, 1838, 31
156, 3497, 32
156, 2017, 33
156, 1190, 34
156, 2490, 35
156, 172, 36
156, 1017, 37
156, 1691, 38
156, 688, 39
156, 2210, 40
156, 3075, 41
156, 548, 42
156, 200, 43
156, 1063, 44
156, 2544, 45
156, 632, 46
156, 3114, 47
156, 798, 48
156, 576, 49
156, 2100, 50
156, 3391, 51
156, 1086, 52
156, 2839, 53
156, 177, 54
156, 2833, 55
157, 3556, 0
157, 2083, 1
157, 758, 2
157, 1642, 3
157, 917, 4
157, 3045, 5
157, 2891, 6
157, 1979, 7
157, 2948, 8
157, 720, 9
157, 1243, 10
157, 1975, 11
157, 3268, 12
157, 3, 13
157, 1784, 14
157, 3071, 15
157, 2248, 16
157, 1517, 17
157, 221, 18
157, 2548, 19
157, 888, 20
157, 2638, 21
157, 2031, 22
157, 3296, 23
157, 1962, 24
157, 3479, 25
157, 1175, 26
157, 3171, 28
157, 2157, 29
157, 891, 30
157, 92, 31
157, 3179, 32
157, 1738, 33
157, 3128, 34
157, 700, 35
157, 1465, 36
157, 2340, 37
157, 2683, 38
157, 3256, 39
157, 2430, 40
157, 7, 41
157, 880, 42
157, 2158, 43
157, 3224, 44
157, 920, 45
157, 276, 46
157, 1203, 47
157, 3512, 48
157, 1995, 49
157, 2658, 50
157, 958, 51
157, 211, 52
157, 3143, 53
158, 2351, 0
158, 2844, 1
158, 1612, 2
158, 1897, 3
158, 2658, 4
158, 958, 5
158, 211, 6
158, 3143, 7
158, 2010, 8
159, 1444, 0
159, 1061, 1
159, 602, 2
159, 1798, 3
159, 2247, 4
159, 1184, 5
159, 3140, 7
159, 760, 8
159, 1629, 9
159, 374, 10
159, 1334, 11
159, 1861, 12
159, 852, 13
160, 2719, 0
160, 618, 1
160, 1476, 2
160, 2058, 3
160, 2659, 4
160, 894, 5
160, 1830, 6
160, 3368, 7
160, 544, 8
160, 559, 9
160, 3288, 10
160, 1955, 11
160, 2238, 12
160, 2075, 13
160, 658, 14
160, 2686, 15
160, 215, 16
160, 1861, 17
160, 3485, 18
160, 2993, 19
160, 2844, 20
160, 1612, 21
160, 1897, 22
160, 2658, 23
160, 958, 24
160, 211, 25
160, 3143, 26
161, 1444, 0
161, 602, 1
161, 1798, 2
161, 2247, 3
161, 2998, 5
161, 3140, 6
161, 760, 7
161, 1629, 8
161, 374, 9
161, 2350, 11
161, 1698, 12
161, 2046, 13
161, 3574, 14
161, 716, 15
161, 1274, 16
161, 1107, 17
161, 1741, 18
161, 3186, 19
161, 27, 20
161, 1428, 21
161, 2850, 22
161, 638, 23
161, 3008, 24
161, 816, 25
161, 1396, 26
162, 1181, 0
162, 2481, 1
162, 403, 2
162, 1701, 3
162, 1823, 4
162, 3228, 5
162, 1040, 6
162, 2603, 7
162, 226, 8
162, 1994, 9
162, 3393, 10
162, 3068, 11
162, 1207, 12
162, 3178, 13
162, 387, 14
162, 407, 15
162, 910, 16
162, 2320, 17
162, 118, 18
162, 2618, 19
162, 1325, 20
162, 2263, 21
162, 817, 22
162, 1521, 23
162, 1908, 24
162, 3199, 25
162, 2285, 26
162, 3105, 28
162, 608, 29
162, 2005, 30
162, 3191, 31
162, 3086, 32
162, 1008, 33
162, 2646, 34
162, 1377, 35
162, 3597, 36
162, 2932, 37
162, 275, 38
162, 1694, 39
162, 3098, 40
162, 451, 41
162, 1860, 42
162, 1375, 43
162, 2829, 44
162, 696, 45
162, 2117, 46
162, 1686, 47
162, 160, 48
162, 1330, 49
162, 1824, 50
162, 2883, 51
162, 458, 52
162, 1861, 53
162, 3485, 54
162, 852, 55
163, 2351, 0
163, 1629, 1
163, 374, 2
163, 1334, 3
163, 2494, 4
163, 280, 5
163, 1039, 6
163, 2451, 7
163, 268, 8
163, 1234, 9
163, 2971, 10
163, 2651, 11
163, 441, 12
163, 1379, 13
163, 2348, 14
163, 147, 15
163, 1570, 16
163, 2934, 17
163, 725, 18
163, 1693, 19
163, 2148, 21
163, 824, 22
163, 2257, 23
163, 454, 24
163, 1211, 25
163, 1858, 26
163, 2925, 27
163, 318, 28
163, 625, 29
163, 2043, 30
163, 3449, 31
163, 2688, 32
163, 367, 33
163, 1672, 34
163, 1271, 35
163, 2692, 36
163, 2622, 37
163, 3178, 38
163, 249, 39
163, 990, 40
163, 1779, 41
163, 2393, 42
163, 53, 43
163, 192, 44
163, 1658, 45
163, 2620, 46
163, 418, 47
163, 1369, 48
163, 916, 49
163, 2777, 50
163, 586, 51
163, 3264, 52
164, 183, 0
164, 1365, 1
164, 466, 2
164, 2217, 3
164, 2327, 6
164, 1519, 7
164, 1604, 8
164, 1552, 9
164, 1200, 10
164, 2663, 11
164, 2836, 13
164, 2946, 14
164, 858, 15
164, 2138, 16
164, 2770, 17
164, 455, 18
164, 1975, 19
164, 3268, 20
164, 1826, 21
164, 3257, 22
164, 3363, 23
164, 1056, 24
164, 839, 25
164, 3418, 26
164, 1511, 27
164, 2645, 28
164, 5, 29
164, 608, 30
164, 2005, 31
164, 3191, 32
164, 3086, 33
164, 1008, 34
164, 2646, 35
164, 1377, 36
164, 3597, 37
164, 2323, 38
164, 315, 39
164, 1614, 40
164, 401, 41
164, 2686, 42
164, 215, 43
164, 1861, 44
164, 3485, 45
164, 852, 46
165, 2351, 0
165, 1629, 1
165, 374, 2
165, 1334, 3
165, 2350, 4
165, 1698, 5
165, 3030, 6
165, 630, 7
165, 713, 8
165, 2379, 9
165, 124, 10
165, 2148, 11
165, 2367, 12
165, 2257, 13
165, 454, 14
165, 1211, 15
165, 1858, 16
165, 2198, 17
165, 1172, 18
165, 1288, 19
165, 375, 21
165, 2428, 22
165, 2284, 23
165, 1492, 24
165, 197, 25
165, 3012, 26
165, 200, 27
165, 3404, 28
165, 2921, 29
165, 2589, 30
165, 267, 31
165, 1791, 32
165, 3089, 33
165, 1394, 34
165, 2917, 35
165, 611, 36
165, 1096, 37
165, 1253, 38
165, 3402, 39
165, 511, 40
165, 174, 41
165, 1351, 42
165, 179, 43
165, 1471, 44
165, 3536, 46
165, 1239, 47
165, 2059, 48
165, 17, 49
165, 1340, 50
165, 3532, 51
166, 1361, 0
166, 1642, 1
166, 917, 2
166, 3045, 3
166, 1979, 4
166, 2948, 5
166, 3387, 6
166, 1183, 7
166, 2343, 8
166, 1277, 9
166, 3268, 10
166, 1826, 11
166, 3257, 12
166, 3363, 13
166, 1056, 14
166, 839, 15
166, 3418, 16
166, 1341, 17
166, 2645, 18
166, 5, 19
166, 608, 20
166, 2005, 21
166, 3191, 22
166, 3086, 23
166, 1008, 24
166, 2646, 25
166, 1377, 26
166, 3339, 27
166, 3597, 28
166, 2737, 29
166, 629, 30
166, 1486, 31
166, 3000, 32
166, 869, 33
166, 2152, 34
166, 474, 36
166, 1988, 37
166, 1512, 38
166, 1107, 39
166, 1741, 40
166, 3186, 41
166, 27, 42
166, 1428, 43
166, 2850, 44
166, 638, 45
166, 3008, 46
166, 816, 47
166, 1396, 48
167, 2719, 0
167, 618, 1
167, 1476, 2
167, 2058, 3
167, 2659, 4
167, 894, 5
167, 1830, 6
167, 3368, 7
167, 544, 8
167, 3508, 9
167, 559, 10
167, 3288, 11
167, 3277, 13
167, 16, 14
167, 2315, 15
167, 1246, 16
167, 3547, 17
167, 2501, 18
167, 1438, 19
167, 830, 20
167, 1193, 21
167, 3138, 22
167, 124, 23
167, 2148, 24
167, 2367, 25
167, 824, 26
167, 2257, 27
167, 454, 28
167, 1211, 29
167, 1858, 30
167, 2198, 31
167, 1172, 32
167, 1288, 33
167, 375, 35
167, 2428, 36
167, 2284, 37
167, 197, 38
167, 3012, 39
167, 200, 40
167, 2276, 41
167, 131, 42
167, 845, 43
167, 1898, 44
167, 3114, 45
167, 798, 46
167, 2100, 47
167, 3391, 48
167, 1086, 49
167, 231, 50
168, 134, 0
168, 1650, 1
168, 2946, 2
168, 858, 3
168, 116, 4
168, 1282, 5
168, 411, 6
168, 422, 7
168, 1710, 8
168, 1361, 9
168, 1642, 10
168, 917, 11
168, 3045, 12
168, 1979, 13
168, 2948, 14
168, 3387, 15
168, 1183, 16
168, 2343, 17
168, 1277, 18
168, 3268, 19
168, 1826, 20
168, 3257, 21
168, 3363, 22
168, 1056, 23
168, 839, 24
168, 3418, 25
168, 2645, 26
168, 5, 27
168, 608, 28
168, 2005, 29
168, 3191, 30
168, 3086, 31
168, 1008, 32
168, 2646, 33
168, 1377, 34
168, 3339, 35
168, 3597, 36
168, 2737, 37
168, 629, 38
168, 1486, 39
168, 3000, 40
168, 869, 41
168, 2152, 42
168, 119, 43
168, 474, 44
168, 1988, 45
168, 1512, 46
168, 1107, 47
168, 1741, 48
168, 3186, 49
168, 1157, 50
168, 1428, 51
168, 2850, 52
168, 638, 53
168, 3008, 54
168, 816, 55
168, 1396, 56
169, 2719, 0
169, 618, 1
169, 1476, 2
169, 2058, 3
169, 2659, 4
169, 894, 5
169, 1830, 6
169, 3368, 7
169, 544, 8
169, 3508, 9
169, 559, 10
169, 3288, 11
169, 3277, 13
169, 16, 14
169, 2315, 15
169, 1246, 16
169, 3547, 17
169, 2501, 18
169, 1438, 19
169, 830, 20
169, 1193, 21
169, 3138, 22
169, 124, 23
169, 2148, 24
169, 2367, 25
169, 2257, 26
169, 454, 27
169, 1211, 28
169, 1858, 29
169, 2198, 30
169, 1172, 31
169, 1288, 32
169, 375, 34
169, 2428, 35
169, 2284, 36
169, 197, 37
169, 3012, 38
169, 200, 39
169, 3300, 40
169, 131, 41
169, 845, 42
169, 1898, 43
169, 3114, 44
169, 798, 45
169, 2100, 46
169, 3391, 47
169, 1086, 48
169, 231, 49
169, 3266, 50
169, 524, 51
169, 2707, 52
169, 669, 53
169, 3089, 54
169, 1394, 55
169, 2917, 56
169, 611, 57
170, 3121, 0
170, 196, 1
170, 1649, 2
170, 2424, 3
170, 1180, 4
170, 1202, 5
170, 1538, 6
170, 3556, 7
170, 2083, 8
170, 758, 9
170, 1642, 10
170, 917, 11
170, 3045, 12
170, 1979, 13
170, 2948, 14
170, 720, 15
170, 1243, 16
170, 1975, 17
170, 3268, 18
170, 1826, 19
170, 3257, 20
170, 3363, 21
170, 780, 22
170, 1292, 23
170, 2820, 24
170, 2420, 25
170, 67, 26
170, 1517, 27
170, 221, 28
170, 2548, 29
170, 3021, 30
170, 2031, 31
170, 3296, 32
170, 1962, 33
170, 3479, 34
170, 1175, 35
170, 634, 36
170, 3171, 37
170, 2157, 38
170, 891, 39
170, 92, 40
170, 3179, 41
170, 1738, 42
170, 3128, 43
170, 700, 44
170, 1465, 45
170, 2340, 46
170, 2683, 47
170, 3256, 48
170, 657, 49
170, 3213, 50
170, 825, 51
170, 1514, 52
170, 973, 54
170, 2441, 55
170, 1700, 56
171, 3143, 0
171, 602, 1
171, 1798, 2
171, 2247, 3
171, 1184, 4
171, 3209, 5
171, 2339, 6
171, 2183, 7
171, 1006, 8
171, 1855, 9
171, 406, 10
171, 397, 12
171, 3275, 13
171, 2251, 14
171, 220, 15
171, 2819, 16
171, 3134, 17
171, 2118, 18
171, 3424, 19
171, 1964, 20
171, 932, 21
171, 3519, 22
171, 2254, 23
171, 2888, 24
171, 1321, 25
171, 1398, 26
171, 3041, 27
171, 849, 28
171, 2048, 29
171, 3462, 30
171, 870, 31
171, 2732, 32
171, 1532, 33
171, 2842, 34
171, 295, 35
171, 1003, 36
171, 3497, 37
171, 2017, 38
171, 1190, 39
171, 2490, 40
171, 172, 41
171, 1017, 42
171, 3104, 43
171, 323, 44
171, 1358, 45
171, 601, 46
171, 3019, 47
171, 1492, 48
171, 197, 49
171, 3012, 50
171, 200, 51
171, 1063, 52
171, 2544, 53
171, 632, 54
171, 3114, 55
171, 798, 56
171, 2100, 57
171, 3391, 58
171, 1086, 59
171, 2839, 60
171, 177, 61
171, 2833, 62
171, 2179, 63
171, 494, 64
171, 3002, 65
171, 242, 66
171, 1724, 67
171, 2860, 68
172, 3121, 0
172, 196, 1
172, 1649, 2
172, 2424, 3
172, 1180, 4
172, 1202, 5
172, 1538, 6
172, 3556, 7
172, 2083, 8
172, 758, 9
172, 1642, 10
172, 917, 11
172, 3045, 12
172, 1979, 13
172, 2948, 14
172, 720, 15
172, 1243, 16
172, 1975, 17
172, 3268, 18
172, 1826, 19
172, 3257, 20
172, 3363, 21
172, 780, 22
172, 1292, 23
172, 2820, 24
172, 2420, 25
172, 67, 26
172, 1517, 27
172, 221, 28
172, 2548, 29
172, 3021, 30
172, 2031, 31
172, 3296, 32
172, 1962, 33
172, 3479, 34
172, 1175, 35
172, 634, 36
172, 3171, 37
172, 2157, 38
172, 891, 39
172, 92, 40
172, 3179, 41
172, 1738, 42
172, 3128, 43
172, 700, 44
172, 1465, 45
172, 2340, 46
172, 2683, 47
172, 3256, 48
172, 657, 49
172, 3213, 50
172, 825, 51
172, 1514, 52
172, 973, 54
172, 2441, 55
172, 1700, 56
172, 873, 58
172, 2160, 59
172, 2791, 60
172, 1502, 61
172, 46, 62
172, 2658, 63
172, 958, 64
172, 211, 65
172, 602, 66
172, 3143, 67
173, 519, 0
173, 397, 1
173, 3275, 2
173, 2251, 3
173, 220, 4
173, 2819, 5
173, 3134, 6
173, 2118, 7
173, 3424, 8
173, 1964, 9
173, 932, 10
173, 3519, 11
173, 2254, 12
173, 2888, 13
173, 1321, 14
173, 1398, 15
173, 3041, 16
173, 849, 17
173, 2048, 18
173, 3462, 19
173, 870, 20
173, 2732, 21
173, 1532, 22
173, 2842, 23
173, 295, 24
173, 1003, 25
173, 3497, 26
173, 2017, 27
173, 1190, 28
173, 2490, 29
173, 172, 30
173, 1017, 31
173, 3104, 32
173, 323, 33
173, 1358, 34
173, 601, 35
173, 3019, 36
173, 1492, 37
173, 197, 38
173, 3012, 39
173, 200, 40
173, 1063, 41
173, 2544, 42
173, 632, 43
173, 3114, 44
173, 798, 45
173, 2100, 46
173, 3391, 47
173, 1086, 48
173, 2839, 49
173, 177, 50
173, 2833, 51
173, 2179, 52
173, 494, 53
173, 3002, 54
173, 242, 55
173, 1724, 56
173, 2860, 57
174, 2351, 0
174, 1629, 1
174, 374, 2
174, 1334, 3
174, 2494, 4
174, 280, 5
174, 2683, 6
174, 3256, 7
174, 657, 8
174, 3213, 9
174, 825, 10
174, 1514, 11
174, 973, 13
174, 2441, 14
174, 1250, 15
174, 826, 16
174, 2040, 17
174, 975, 18
174, 1679, 19
174, 735, 20
174, 2887, 21
174, 2832, 22
174, 653, 23
174, 1980, 24
174, 1993, 25
175, 1993, 0
175, 800, 1
175, 1391, 2
175, 2920, 3
175, 482, 4
175, 159, 5
175, 3120, 6
175, 1687, 7
175, 808, 8
175, 1813, 9
175, 3275, 10
175, 2251, 11
175, 220, 12
175, 2819, 13
175, 3134, 14
175, 2118, 15
175, 3424, 16
175, 1964, 17
175, 932, 18
175, 3519, 19
175, 2883, 20
175, 458, 21
175, 3485, 22
175, 852, 23
176, 659, 0
176, 2699, 2
176, 2975, 3
176, 2483, 5
176, 277, 6
176, 1926, 7
176, 3453, 8
176, 592, 9
176, 3596, 10
176, 2357, 11
176, 145, 12
176, 2530, 13
176, 320, 14
176, 1045, 15
176, 2360, 16
176, 2334, 17
176, 40, 18
176, 1331, 19
176, 2631, 20
176, 321, 21
176, 1590, 22
176, 1529, 23
176, 1236, 24
176, 2988, 25
176, 790, 26
176, 1750, 27
176, 515, 28
176, 1916, 29
176, 1340, 31
176, 3532, 32
177, 183, 0
177, 1365, 1
177, 3420, 2
177, 772, 3
177, 2170, 4
177, 3583, 5
177, 952, 6
177, 2539, 7
177, 3357, 8
177, 1634, 9
177, 336, 10
177, 3094, 11
177, 1346, 12
177, 56, 13
177, 2376, 14
177, 3307, 15
177, 1131, 16
177, 1526, 17
177, 234, 18
177, 2583, 19
177, 1276, 20
177, 2274, 21
177, 293, 22
177, 15, 23
177, 2894, 24
177, 139, 25
177, 2235, 26
177, 1733, 27
177, 2431, 28
177, 2965, 29
177, 369, 30
178, 1884, 0
178, 2130, 1
178, 2951, 2
178, 3548, 3
178, 1983, 4
178, 1140, 5
178, 2859, 6
178, 1166, 7
178, 613, 8
178, 997, 9
178, 1360, 10
178, 2582, 11
178, 1615, 12
178, 2171, 13
178, 1789, 14
178, 3577, 15
178, 396, 16
178, 2519, 17
178, 693, 18
178, 3578, 19
178, 2836, 21
178, 2946, 22
178, 858, 23
178, 2138, 24
178, 2770, 25
178, 1975, 26
178, 3268, 27
178, 3, 28
178, 1784, 29
178, 3071, 30
178, 2248, 31
178, 339, 32
178, 1732, 33
178, 3192, 34
178, 2722, 35
178, 477, 36
179, 1566, 0
179, 349, 1
179, 558, 2
179, 1953, 3
179, 3080, 4
179, 882, 5
179, 2210, 6
179, 3075, 7
179, 548, 8
179, 200, 9
179, 1063, 10
179, 2921, 11
179, 2589, 12
179, 267, 13
179, 1791, 14
179, 3089, 15
179, 1394, 16
179, 2917, 17
179, 611, 18
179, 3346, 19
179, 2679, 20
179, 3455, 21
179, 1109, 22
179, 260, 23
179, 2674, 24
179, 1212, 25
179, 240, 26
179, 660, 27
179, 1731, 28
179, 3111, 29
179, 3295, 30
179, 1510, 31
179, 2837, 32
179, 2225, 33
179, 2781, 34
179, 1555, 35
179, 2143, 36
179, 2977, 37
180, 454, 0
180, 1211, 1
180, 2198, 3
180, 1172, 4
180, 1288, 5
180, 375, 7
180, 2428, 8
180, 2284, 9
180, 197, 10
180, 1492, 11
180, 3012, 12
180, 200, 13
180, 1063, 14
180, 2921, 15
180, 2589, 16
180, 267, 17
180, 1791, 18
180, 3089, 19
180, 1394, 20
180, 2917, 21
180, 611, 22
180, 2123, 23
180, 2679, 24
180, 3455, 25
180, 1109, 26
180, 260, 27
180, 2910, 28
180, 1212, 29
180, 240, 30
180, 2387, 31
180, 185, 32
180, 1363, 33
180, 2785, 34
180, 1357, 35
180, 2929, 36
180, 2487, 37
180, 1925, 38
180, 3344, 39
180, 1778, 40
180, 470, 41
180, 1864, 42
180, 3499, 43
180, 1153, 44
181, 1884, 0
181, 3180, 1
181, 1342, 2
181, 2642, 3
181, 322, 4
181, 42, 5
181, 2475, 6
181, 1452, 7
181, 2758, 8
181, 332, 9
181, 1633, 10
181, 2933, 11
181, 612, 12
181, 2015, 13
181, 2750, 14
181, 551, 15
181, 1615, 16
181, 2171, 17
181, 1789, 18
181, 754, 19
181, 1035, 20
181, 1432, 21
181, 1316, 22
181, 2442, 23
181, 2789, 24
181, 693, 25
181, 3578, 26
181, 2113, 27
181, 2836, 28
181, 2946, 29
181, 858, 30
181, 2138, 31
181, 2770, 32
181, 455, 33
181, 1975, 34
181, 3268, 35
181, 1826, 36
181, 3363, 37
181, 1056, 38
181, 839, 39
181, 3418, 40
181, 5, 41
181, 608, 42
181, 2005, 43
181, 3191, 44
182, 183, 0
182, 1365, 1
182, 466, 2
182, 2217, 3
182, 631, 4
182, 2271, 5
182, 2327, 7
182, 358, 8
182, 1604, 9
182, 2008, 10
182, 194, 11
182, 2798, 12
182, 2969, 13
182, 3570, 14
182, 169, 15
182, 1035, 16
182, 1432, 17
182, 1316, 18
182, 2442, 19
182, 2789, 20
182, 693, 21
182, 3578, 22
182, 579, 24
182, 1152, 25
182, 2581, 26
182, 107, 27
182, 1984, 28
182, 176, 29
182, 2725, 30
182, 263, 31
182, 2236, 32
182, 1671, 33
182, 1527, 34
182, 236, 35
182, 390, 36
182, 2811, 37
182, 3375, 38
182, 2514, 39
182, 2741, 40
183, 2741, 0
183, 117, 1
183, 3372, 2
183, 207, 3
183, 2861, 4
183, 1304, 5
183, 2806, 6
183, 1682, 7
183, 1218, 8
183, 3579, 9
183, 2398, 10
183, 1518, 11
183, 2636, 12
183, 984, 13
183, 187, 14
183, 1096, 15
183, 2266, 16
183, 1547, 17
183, 2956, 18
183, 3572, 19
183, 2164, 20
183, 1041, 21
183, 2055, 22
183, 2765, 23
183, 3299, 24
183, 2370, 25
183, 1786, 26
183, 2743, 27
183, 710, 28
183, 2078, 29
183, 1805, 30
183, 2023, 32
183, 179, 33
183, 1471, 34
183, 1580, 35
183, 3536, 36
183, 79, 37
183, 1239, 38
183, 2059, 39
183, 1340, 41
183, 3532, 42
184, 2618, 0
184, 359, 1
184, 3567, 2
184, 496, 3
184, 2961, 4
184, 1891, 5
184, 3292, 6
184, 1622, 7
184, 2284, 8
184, 197, 9
184, 1492, 10
184, 3012, 11
184, 200, 12
184, 1063, 13
184, 2921, 14
184, 2589, 15
184, 267, 16
184, 1791, 17
184, 3089, 18
184, 1394, 19
184, 2917, 20
184, 611, 21
184, 3346, 22
184, 3455, 24
184, 1109, 25
184, 260, 26
184, 2910, 27
184, 1212, 28
184, 240, 29
184, 2387, 30
184, 185, 31
184, 1363, 32
184, 2785, 33
184, 1357, 34
184, 2929, 35
184, 2487, 36
184, 1925, 37
184, 3344, 38
184, 1778, 39
184, 470, 40
184, 1864, 41
184, 3499, 42
184, 1153, 43
184, 1042, 44
185, 659, 0
185, 13, 1
185, 2699, 2
185, 2975, 3
185, 2483, 5
185, 277, 6
185, 1926, 7
185, 167, 8
185, 3119, 9
185, 1125, 10
185, 1792, 11
185, 2449, 12
185, 1508, 13
185, 874, 14
185, 3226, 15
185, 3401, 16
185, 2661, 17
185, 331, 18
185, 2281, 19
185, 2488, 20
185, 58, 21
185, 456, 22
185, 123, 25
185, 450, 26
185, 1884, 27
185, 3180, 28
185, 1342, 29
185, 2642, 30
185, 322, 31
185, 1159, 32
185, 2475, 33
185, 146, 34
185, 1452, 35
185, 2758, 36
185, 332, 37
185, 1633, 38
185, 2933, 39
185, 612, 40
185, 2015, 41
185, 2750, 42
185, 551, 43
185, 2171, 44
185, 1789, 45
185, 3577, 46
185, 2519, 47
185, 2972, 48
185, 693, 49
185, 3578, 50
185, 2113, 51
185, 1650, 52
185, 2946, 53
185, 858, 54
185, 2138, 55
185, 2770, 56
185, 455, 57
185, 1975, 58
185, 3268, 59
185, 1826, 60
185, 3257, 61
185, 3363, 62
185, 1056, 63
185, 1320, 64
185, 2265, 65
185, 80, 66
185, 1048, 67
185, 2464, 68
185, 259, 69
185, 1392, 70
186, 1884, 0
186, 3180, 1
186, 1342, 2
186, 2642, 3
186, 322, 4
186, 42, 5
186, 2475, 6
186, 1452, 7
186, 2758, 8
186, 332, 9
186, 1633, 10
186, 2933, 11
186, 612, 12
186, 2015, 13
186, 2750, 14
186, 551, 15
186, 1615, 16
186, 2171, 17
186, 1789, 18
186, 3577, 19
186, 396, 20
186, 2519, 21
186, 693, 22
186, 3578, 23
186, 2113, 24
186, 1650, 25
186, 2836, 26
186, 2946, 27
186, 858, 28
186, 2138, 29
186, 2770, 30
186, 455, 31
186, 1975, 32
186, 3268, 33
186, 1826, 34
186, 3257, 35
186, 3363, 36
186, 1056, 37
186, 1320, 38
186, 2265, 39
186, 80, 40
186, 1048, 41
186, 2464, 42
186, 259, 43
186, 2618, 44
187, 421, 0
187, 2336, 1
187, 1537, 2
187, 739, 3
187, 3115, 4
187, 2783, 5
187, 615, 6
187, 3432, 7
187, 2050, 8
187, 3434, 9
187, 1023, 10
187, 2426, 11
187, 3144, 12
187, 1842, 14
187, 20, 15
187, 2749, 16
187, 1076, 17
187, 1507, 18
187, 2912, 19
187, 194, 20
187, 2798, 21
187, 2969, 22
187, 3570, 23
187, 169, 24
187, 1035, 25
187, 1432, 26
187, 1316, 27
187, 2442, 28
187, 1880, 29
187, 693, 30
187, 3578, 31
187, 2113, 32
187, 579, 33
187, 1152, 34
187, 2581, 35
187, 107, 36
187, 1984, 37
187, 176, 38
187, 2725, 39
187, 263, 40
187, 2236, 41
187, 2927, 42
187, 316, 43
187, 1431, 44
187, 3167, 45
187, 3072, 46
187, 1573, 47
187, 846, 48
188, 846, 0
188, 3042, 1
188, 702, 2
188, 424, 3
188, 117, 4
188, 3372, 5
188, 207, 6
188, 2861, 7
188, 1304, 8
188, 2806, 9
188, 1682, 10
188, 1218, 11
188, 3579, 12
188, 2398, 13
188, 1518, 14
188, 2636, 15
188, 984, 16
188, 187, 17
188, 2266, 19
188, 1547, 20
188, 3572, 21
188, 2164, 22
188, 1041, 23
188, 2055, 24
188, 2765, 25
188, 3299, 26
188, 2370, 27
188, 1786, 28
188, 2743, 29
188, 1887, 30
188, 1222, 31
188, 2634, 32
188, 2408, 33
188, 781, 34
188, 2901, 35
188, 484, 36
188, 1866, 37
188, 3501, 38
188, 863, 39
188, 1262, 40
188, 2021, 41
188, 3286, 42
188, 475, 43
188, 1706, 44
188, 2944, 45
188, 136, 46
188, 1371, 47
189, 659, 0
189, 2699, 2
189, 2975, 3
189, 2483, 5
189, 277, 6
189, 1926, 7
189, 3453, 8
189, 592, 9
189, 3596, 10
189, 2357, 11
189, 145, 12
189, 2530, 13
189, 320, 14
189, 1343, 15
189, 3246, 16
189, 2461, 17
189, 1224, 18
189, 421, 19
189, 2336, 20
189, 1537, 21
189, 739, 22
189, 3115, 23
189, 2783, 24
189, 615, 25
189, 3432, 26
189, 2050, 27
189, 3434, 28
189, 1023, 29
189, 2426, 30
189, 3144, 31
189, 939, 32
189, 1842, 33
189, 20, 34
189, 2749, 35
189, 1076, 36
189, 1507, 37
189, 2912, 38
189, 194, 39
189, 2798, 40
189, 2969, 41
189, 3570, 42
189, 169, 43
189, 1035, 44
189, 1432, 45
189, 1316, 46
189, 2442, 47
189, 1880, 48
189, 693, 49
189, 3578, 50
189, 2113, 51
189, 579, 52
189, 1152, 53
189, 2581, 54
189, 107, 55
189, 1984, 56
189, 176, 57
189, 2725, 58
189, 263, 59
189, 2236, 60
189, 2927, 61
189, 316, 62
189, 1431, 63
189, 3167, 64
189, 3072, 65
189, 1573, 66
189, 846, 67
190, 846, 0
190, 3042, 1
190, 702, 2
190, 424, 3
190, 117, 4
190, 3372, 5
190, 207, 6
190, 2861, 7
190, 1304, 8
190, 2806, 9
190, 1682, 10
190, 1218, 11
190, 3579, 12
190, 2398, 13
190, 1518, 14
190, 2636, 15
190, 984, 16
190, 187, 17
190, 2266, 19
190, 1547, 20
190, 3572, 21
190, 2164, 22
190, 1041, 23
190, 2055, 24
190, 2765, 25
190, 3299, 26
190, 2370, 27
190, 1786, 28
190, 2743, 29
190, 1887, 30
190, 1222, 31
190, 2634, 32
190, 2408, 33
190, 781, 34
190, 2901, 35
190, 484, 36
190, 1866, 37
190, 3501, 38
190, 863, 39
190, 1262, 40
190, 2021, 41
190, 3286, 42
190, 475, 43
190, 1706, 44
190, 2944, 45
190, 136, 46
190, 1371, 47
190, 2632, 48
190, 3408, 49
190, 1058, 50
190, 1843, 51
190, 1526, 52
190, 234, 53
190, 2583, 54
190, 1276, 55
190, 2274, 56
190, 2507, 58
190, 15, 59
190, 2894, 60
190, 139, 61
190, 2235, 62
190, 1733, 63
190, 2007, 66
190, 2965, 67
190, 369, 68
191, 2485, 0
191, 2321, 1
191, 1574, 2
191, 592, 3
191, 293, 4
191, 15, 5
191, 2894, 6
191, 139, 7
191, 2235, 8
191, 1733, 9
191, 2431, 10
191, 2965, 11
191, 369, 12
192, 183, 0
192, 1365, 1
192, 466, 2
192, 2217, 3
